unit	doc_id	source	page	signals	snippet
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	17	3	Finally, we suggest to the reader to work out the notion of  $k$ -convexity in the quaternion space  $\mathfra
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	22	3	metric in the Riemannian and Finsler cases (but it may be not so for less regular length structures where, for
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	27	2	bourhood  $U \subset V$  by taking a diffeomorphism  $f : U' \rightarrow U$  for some  $U' \subset \mathbb{R}^
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	31	3	$\gamma: [-\varepsilon, 0] \rightarrow V$  with  $\gamma(0) = w$  and  $\gamma'(0) = v$ . If  $V$  is complete
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	32	5	plane  $W' \subset \mathfrak{R}^n$  in geodesic coordinates, such that  $W'$  is tangent to  $S$  at  $T_0(\ma
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	38	2	form  $Q$  satisfies some symmetry relation, called the *Bianchi identity*, which reduces the dimension to  $\
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	39	2	as the  $b$ -end of the geodesic segments  $[v, b]$  which extends  $[v, a]$  and has  $$\text{length } [v, b]
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	41	4	### § 3. MANIFOLDS WITH POSITIVE SECTIONAL CURVATURE.  As we already know the curvature condition  $K(V) \geq
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	42	3	may be (and typically is) non-geodesic at  $w$  in  $V$ . With this in mind one can see that  $W'$  is convex 
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	44	2	In other words a point  $v \in V_*^-$  becomes singular if there are two distinct points  $w'$  and  $w''$  in
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	52	2	Then automatically  $$|v_2' - v_3'|_{\mathbf{R}^2} = |v_2 - v_3|_V$$  and the Euclidean distance  $|v_0' - v_3
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	54	3	Another kind of a singular space with  $K \geq 0$  is the unit *Euclidean cone* over a manifold  $S$  with  $K
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	57	2	$\frac{1}{4} \leq K(V) \leq 1$  is non-homeomorphic to  $S^n$  then it is necessarily *isometric* to the proje
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	59	2	(3) The geometric image of the ball  $B \subset T_v(V)$  wrapping around  $V$  under the exponential map  $e :
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	60	3	in  $V$ , then it is diffeomorphic to  $S^{n-1}$ . Moreover, there exists a ball  $B'$  which bounds this  $S^
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	62	2	#### § 4. NEGATIVE SECTIONAL CURVATURE.  Here  $V = (V, g)$  is a complete Riemannian manifold with  $K(V) \le
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	72	2	toward the relation  $M(W) \geq \delta$  for all real  $\delta$ . We also introduce the notions of *strict mea
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	73	3	$g$  as the dual of the differential  $df$ , i.e.  $$\langle \text{grad } f, \tau \rangle = df(\tau)$$  for al
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	74	3	grow slower than those in  $\mathfrak{R}^n$ . Namely,  $$\text{Vol } \partial B(\varepsilon) \leq \text{Vol }
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	76	2	trivial information on the geometry of  $G$  expressed by *Paul Levy's isoperimetric inequality* which general
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	78	5	Also no topological restriction on  $V$  seems to issue from the negative Ricci. One believes nowadays that ev
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	80	2	$T(S^{n-1})$  for  $S^{n-1}$  identified with  $S(V, \varepsilon)$ . Then we invoke the basic tube formula  $$
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	86	3	variation of Area is clearly zero and the second is non-negative. In particular  $$\frac{d^2 \text{ Area } W}{
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	87	5	$\geq 2$  admits no such metric. Furthermore, their method can be refined in order to provide non-trivial *geo
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	88	4	Next, for a Riemannian manifold  $V$ , we look at the orthonormal frame bundle  $SO(V)$ , that is the principa
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	89	2	notations by using  $\Omega^1(S_+)$  for the bundle of spinor-forms as well as for the sections of this bundle
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	93	5	### § 7. THE CURVATURE OPERATOR AND RELATED INVARIANTS.  We have mentioned in the end of § 2 that the sectiona
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	96	2	For example, we could *define* the scalar curvature of  $V$  with the Dirac operator  $D = D_+ \oplus D_-$  by
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	99	2	EXAMPLES. (a) If  $V$  is the circle  $S^1$  then every map  $f : W \rightarrow S^1$  is locally represented b
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	100	3	THE SECOND VARIATION FORMULA FOR HARMONIC MAPS. If  $f$  is a smooth harmonic map, then  $$(*) \quad \delta^2
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	101	3	**EXAMPLE.** Let  $W = S^1$ , then  $f(S^1)$  is a geodesic in  $V$  and every vector  $x \in T_v(V)$ ,  $v = 
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	103	2	over  $\mathbb{C}$  solutions  $\varphi_1, \dots, \varphi_n : W \rightarrow S = T \oplus \sqrt{-1} T$  for  $n
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	104	2	(The above integral formulae for  $- \langle \Delta \varphi, \varphi \rangle$  and  $- \langle \Delta'' \varph
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	105	2	for  $$\tilde{K}''(\varphi^2) = \tilde{K}(\varphi^2) + \sqrt{-1} < K'' \varphi, \varphi >.$$  (Notice that  $\
curvature-hopf	03	lectures on Curvature 2025/Sign and geometric meaning of curvature/lectures on Curvature 2025/Sign and geometric meaning of curvature.md	108	3	Such bubbling transforms a single map  $f : S^2 \rightarrow V$  to a finite collection of maps  $f_i : S^2 \ri
curvature-misc	02	5  great theorems. lectures 2024 /5 theorems/5  great theorems. lectures 2024 /5 theorems.md	4	2	This dimension is also defined on kernels of  $\Gamma$ -invariant elliptic (e.g. Dirac) operators  $\mathcal{D
curvature-misc	02	5  great theorems. lectures 2024 /5 theorems/5  great theorems. lectures 2024 /5 theorems.md	5	2	## 1.2 Archimedes Map, Symplectic Geometry and Complex Manifolds  Archimedes map  $A$ , that is the normal pro
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	1	2	# Curvature, Kolmogorov Diameter, Hilbert Rational Designs and Overtwisted Immersions  Misha Gromov  August 30
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	5	2	**Curvature in Spheres.** If an immersion  $X \rightarrow S^{N-1}(1)$  is normal then so is the corresponding 
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	8	3	(a) For instance let  $P^{l-1}$  be an  $(l-1)$ -dimensional manifold diffeomorphic to a product of spheres wh
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	11	2	**Questions.** Do  $\nexists Sc > 0$  manifolds satisfy the following inequality?  $$\min.curv(X^m \hookrighta
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	12	2	e.g.  $X^m = S^{m_1} \times \dots \times S^{m_l}$ ,  $m_1 + \dots + m_l = m$ ,  Then the curvatures of immersi
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	17	4	In section 3, we show how bounds on the Kolmogorov  $m$ -diameter of the space  $l_4^N$  translate to correspo
curvature-misc	03	5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article)/5  great theorems. lectures 2024 /Hilbert's Spherical  Designs and Petrunin Theorem (Full  article).md	18	3	**2.1.B. Hilbert Connection.** In his proof of the Waring problem, Hilbert shows the existence of  $M = \binom
